RefLink,CarName,Price,Depreciation,Mileage,Road Tax,Dereg Value,COE,Engine Cap,Curb Weight,Type of Vehicle,Reg Date,Transmission,OMV,ARF,Power,No of Owners
https://www.sgcarmart.com/used_cars/info.php?ID=1079245&DL=3778,Audi Q5 2.0A TFSI Quattro S-tronic,"$152,800","$20,080 /yr
View models with similar depre","80,000 km (21.3k /yr)","$1,194 /yr","$63,683 as of today (change)","$36,000","1,984 cc","1,795 kg",SUV,"19-Jun-2018
(6yrs 2mths 25days COE left)",Auto,"$44,967","$54,954",185.0 kW (248 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1077969&DL=1429,Kia Cerato 1.6A EX,"$71,888","$10,090 /yr
View models with similar depre","65,000 km (18.2k /yr)",$738 /yr,"$30,951 as of today (change)","$31,997","1,591 cc","1,287 kg",Mid-Sized Sedan,"31-Aug-2018
(6yrs 5mths 6days COE left)",Auto,"$13,788","$13,788",93.8 kW (125 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1081405&DL=2531,BMW 3 Series 318i Sport,"$71,288","$16,090 /yr
View models with similar depre","99,000 km (15.3k /yr)",$684 /yr,"$40,487 as of today (change)","$61,010","1,499 cc","1,425 kg",Luxury Sedan,"30-Sep-2015
(3yrs 6mths 5days COE left)",Auto,"$30,223","$29,313",100.0 kW (134 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1049725&DL=3162,Toyota Camry 2.0A,"$62,800","$13,650 /yr
View models with similar depre","86,000 km (13.2k /yr)","$1,210 /yr","$41,130 as of today (change)","$61,010","1,998 cc","1,480 kg",Luxury Sedan,"15-Sep-2015
(3yrs 5mths 21days COE left)",Auto,"$27,591","$30,628",123.0 kW (164 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1054033&DL=1000,Audi TT Coupe 1.8A TFSI S-tronic (New 10-yr COE),"$123,811","$12,370 /yr","86,000 km (8.8k /yr)",$976 /yr,N.A.,N.A.,"1,798 cc","1,335 kg",Sports Car,"06-Jul-2012
(10yrs  COE left)",Auto,"$38,065","$38,065",118.0 kW (158 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1057001&DL=3337,Audi A3 Sedan 1.0A TFSI S-tronic,"$77,999","$12,940 /yr
View models with similar depre","87,000 km (18.9k /yr)",$392 /yr,"$37,452 as of today (change)","$46,778",999 cc,"1,280 kg",Luxury Sedan,"17-Aug-2017
(5yrs 4mths 23days COE left)",Auto,"$24,468","$16,256",85.0 kW (113 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1057795&DL=3968,Honda Fit 1.3A G (COE till 11/2026),"$38,500","$8,210 /yr","143,000 km (14.1k /yr)",$649 /yr,"$22,404 as of today (change)","$23,883","1,339 cc","1,010 kg",Hatchback,"03-Feb-2012
(4yrs 8mths 6days COE left)",Auto,"$14,006","$14,006",73.0 kW (97 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1073800&DL=3175,Honda Vezel 1.5A X,"$42,000","$12,880 /yr
View models with similar depre","67,000 km (9.7k /yr)",$682 /yr,"$24,020 as of today (change)","$67,749","1,496 cc","1,190 kg",SUV,"17-Apr-2015
(3yrs 23days COE left)",Auto,"$18,556","$5,000",96.0 kW (128 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1035983&DL=3464,Hyundai Avante 1.6A (COE till 09/2029),"$54,800","$7,280 /yr",N.A.,$959 /yr,"$22,190 as of today (change)","$29,485","1,591 cc","1,264 kg",Mid-Sized Sedan,"02-Oct-2009
(7yrs 6mths 6days COE left)",Auto,"$11,605","$11,605",89.7 kW (120 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1079552&DL=2913,BMW Z4 sDrive23i (COE till 11/2029),"$111,800","$14,530 /yr","150,000 km (12.2k /yr)","$2,335 /yr","$30,103 as of today (change)","$39,129","2,497 cc","1,505 kg",Sports Car,"04-Dec-2009
(7yrs 8mths 6days COE left)",Auto,"$46,586","$46,586",150.0 kW (201 bhp),6
https://www.sgcarmart.com/used_cars/info.php?ID=1081898&DL=1163,Toyota Corolla Altis 1.6A Elegance,"$71,800","$11,670 /yr
View models with similar depre","64,000 km (13.6k /yr)",$742 /yr,"$39,613 as of today (change)","$46,489","1,598 cc","1,215 kg",Mid-Sized Sedan,"10-Jul-2017
(5yrs 3mths 15days COE left)",Auto,"$19,990","$19,990",90.0 kW (120 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1083086&DL=3665,Mitsubishi Outlander 2.0A,"$131,800","$13,410 /yr
View models with similar depre","22,000 km (18.8k /yr)","$1,210 /yr","$63,392 as of today (change)","$49,001","1,998 cc","1,480 kg",SUV,"20-Jan-2021
(8yrs 9mths 26days COE left)",Auto,"$24,879","$26,831",110.0 kW (147 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1077566&DL=2011,Kia Seltos 1.4A SX Sunroof,"$119,800","$12,290 /yr
View models with similar depre","25,000 km (21.3k /yr)",$600 /yr,"$60,484 as of today (change)","$49,300","1,353 cc","1,323 kg",SUV,"20-Jan-2021
(8yrs 9mths 26days COE left)",Auto,"$21,858","$22,602",103.0 kW (138 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1080679&DL=3895,Mercedes-Benz C-Class C180K (New 10-yr COE),"$85,800","$8,570 /yr",N.A.,$742 /yr,N.A.,N.A.,"1,597 cc","1,500 kg",Luxury Sedan,"30-Apr-2012
(10yrs  COE left)",Auto,"$30,328","$30,328",115.0 kW (154 bhp),4
https://www.sgcarmart.com/used_cars/info.php?ID=1072117&DL=1172,Mercedes-Benz GLA-Class GLA180 Urban Edition,"$148,800","$15,300 /yr
View models with similar depre","15,000 km (12.8k /yr)",$740 /yr,"$56,417 as of today (change)","$40,609","1,595 cc","1,435 kg",SUV,"20-Jan-2021
(8yrs 9mths 26days COE left)",Auto,"$25,294","$27,412",90.0 kW (120 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1075991&DL=1000,Honda Fit 1.3A G F-Package (OPC),"$71,800","$9,430 /yr
View models with similar depre","15,500 km (5.8k /yr)",$78 /yr,"$25,126 as of today (change)","$28,589","1,317 cc","1,030 kg",Hatchback,"15-Jul-2019
(7yrs 3mths 20days COE left)",Auto,"$15,628","$5,628",73.0 kW (97 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1066477&DL=3740,Skoda Superb 2.0A TSI Ambition,"$144,888","$14,220 /yr
View models with similar depre","7,000 km","$1,194 /yr","$68,727 as of today (change)","$51,900","1,984 cc","1,535 kg",Luxury Sedan,"28-Apr-2021
(9yrs 1mth 3days COE left)",Auto,"$27,774","$30,884",140.0 kW (187 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1001951&DL=1000,Lamborghini Aventador LP700-4,"$758,000",N.A.,"13,000 km (1.3k /yr)","$7,856 /yr","$227,090 as of today (change)","$92,010","6,498 cc","1,690 kg",Sports Car,"29-Jun-2012
(3mths 4days COE left)",Auto,"$449,355","$449,355",515.0 kW (690 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1047928&DL=1163,Lexus IS250 (COE till 07/2026),"$42,800","$9,830 /yr",N.A.,"$2,700 /yr","$22,477 as of today (change)","$51,630","2,500 cc","1,625 kg",Luxury Sedan,"31-Jul-2006
(4yrs 4mths 6days COE left)",Auto,"$35,838","$39,422",153.0 kW (205 bhp),5
https://www.sgcarmart.com/used_cars/info.php?ID=1063250&DL=1000,Mazda 3 HB 1.6A,"$23,500","$13,510 /yr
View models with similar depre","107,500 km (12.2k /yr)",$742 /yr,"$15,940 as of today (change)","$64,839","1,598 cc","1,291 kg",Hatchback,"29-May-2013
(1yr 2mths 4days COE left)",Auto,"$15,094","$15,094",77.0 kW (103 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1082494&DL=3028,Kia Optima K5 2.0A (COE till 07/2025),"$42,000","$12,510 /yr","150,000 km (13.7k /yr)","$1,331 /yr","$11,266 as of today (change)","$16,784","1,998 cc","1,529 kg",Luxury Sedan,"19-Apr-2011
(3yrs 4mths 7days COE left)",Auto,"$17,150","$17,150",121.0 kW (162 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1022782&DL=3175,BMW 5 Series 520i,"$71,000","$17,850 /yr
View models with similar depre","92,000 km (12.4k /yr)","$1,210 /yr","$48,062 as of today (change)","$72,003","1,997 cc","1,615 kg",Luxury Sedan,"31-Oct-2014
(2yrs 7mths 6days COE left)",Auto,"$44,198","$48,878",135.0 kW (181 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1070337&DL=2795,Toyota Harrier 2.0A Turbo G Panoramic,"$116,800","$15,960 /yr
View models with similar depre","36,000 km (9.2k /yr)","$1,210 /yr","$51,761 as of today (change)","$37,330","1,998 cc","1,695 kg",SUV,"30-Apr-2018
(6yrs 1mth 5days COE left)",Auto,"$33,308","$38,632",170.0 kW (227 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=892506&DL=3309,Mercedes-Benz C-Class C200 Sport Premium Sunroof,"$172,000","$18,970 /yr
View models with similar depre","26,800 km (12k /yr)","$1,202 /yr","$66,181 as of today (change)","$37,900","1,991 cc","1,465 kg",Luxury Sedan,"31-Dec-2019
(7yrs 9mths 6days COE left)",Auto,"$40,678","$48,950",135.0 kW (181 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1068174&DL=3194,Honda Vezel 1.5A X,"$49,999","$12,350 /yr
View models with similar depre","85,000 km (13.4k /yr)",$682 /yr,"$27,152 as of today (change)","$57,089","1,496 cc","1,190 kg",SUV,"18-Nov-2015
(3yrs 7mths 24days COE left)",Auto,"$19,673","$9,673",96.0 kW (128 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1076542&DL=3093,Porsche Cayman 2.9A PDK (COE till 09/2029),"$159,800","$21,230 /yr","98,800 km (7.9k /yr)","$2,938 /yr","$28,555 as of today (change)","$37,941","2,893 cc","1,435 kg",Sports Car,"01-Oct-2009
(7yrs 6mths 6days COE left)",Auto,"$92,676","$92,676",195.0 kW (261 bhp),5
https://www.sgcarmart.com/used_cars/info.php?ID=1056867&DL=3381,Mercedes-Benz E-Class E250 CGI Cabriolet AMG Line,"$128,800","$27,460 /yr
View models with similar depre","78,000 km (12k /yr)","$1,202 /yr","$63,804 as of today (change)","$61,001","1,991 cc","1,765 kg",Sports Car,"23-Sep-2015
(3yrs 5mths 29days COE left)",Auto,"$51,847","$65,325",155.0 kW (207 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1080751&DL=3512,BMW 3 Series 316i,"$38,800","$24,850 /yr
View models with similar depre","87,000 km (9.6k /yr)",$742 /yr,"$20,753 as of today (change)","$65,001","1,598 cc","1,405 kg",Luxury Sedan,"19-Mar-2013
(11mths 22days COE left)",Auto,"$33,370","$28,718",100.0 kW (134 bhp),4
https://www.sgcarmart.com/used_cars/info.php?ID=1069863&DL=3142,Toyota Camry 2.5A,"$73,800","$12,530 /yr
View models with similar depre",N.A.,"$1,792 /yr","$47,331 as of today (change)","$53,001","2,494 cc","1,475 kg",Luxury Sedan,"18-Oct-2016
(4yrs 6mths 23days COE left)",Auto,"$29,296","$33,015",133.0 kW (178 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1073942&DL=3069,Mercedes-Benz GLC-Class GLC63 S AMG 4MATIC+,"$380,000",N.A.,"21,000 km","$3,922 /yr",N.A.,"$45,012","3,982 cc","1,945 kg",SUV,"16-Dec-2020
(8yrs 8mths 21days COE left)",Auto,"$63,707","$86,673",375.0 kW (502 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1023708&DL=3973,Infiniti QX80 5.6A,"$198,000","$32,780 /yr
View models with similar depre","53,900 km (10k /yr)","$6,378 /yr","$92,013 as of today (change)","$56,089","5,552 cc","2,815 kg",SUV,"28-Oct-2016
(4yrs 7mths 3days COE left)",Auto,"$68,117","$94,611",298.0 kW (399 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=928829&DL=1000,Daihatsu Materia 1.5A (COE till 05/2029),"$55,600","$7,750 /yr","180,000 km (14k /yr)",$887 /yr,"$20,017 as of today (change)","$27,886","1,495 cc","1,050 kg",Hatchback,"27-May-2009
(7yrs 2mths 2days COE left)",Auto,"$16,040","$16,040",76.0 kW (101 bhp),4
https://www.sgcarmart.com/used_cars/info.php?ID=1079949&DL=2757,MINI Cooper 1.5A 5DR,"$96,800","$16,470 /yr
View models with similar depre","33,000 km (7.1k /yr)",$684 /yr,"$42,335 as of today (change)","$55,000","1,499 cc","1,175 kg",Hatchback,"31-Jul-2017
(5yrs 4mths 6days COE left)",Auto,"$25,150","$17,210",100.0 kW (134 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1065847&DL=2493,Volkswagen Touran 1.4A TSI Comfortline Sunroof,"$122,800","$12,740 /yr
View models with similar depre",N.A.,$624 /yr,"$56,277 as of today (change)","$40,989","1,395 cc","1,288 kg",MPV,"30-Sep-2020
(8yrs 6mths 5days COE left)",Auto,"$26,039","$28,455",110.0 kW (147 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1053582&DL=3630,Hyundai Veloster 1.6A GDi Turbo (New 10-yr COE),"$79,888","$7,980 /yr",N.A.,$738 /yr,N.A.,N.A.,"1,591 cc","1,279 kg",Hatchback,"29-May-2012
(10yrs  COE left)",Auto,"$16,770","$16,770",103.0 kW (138 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1072660&DL=2804,BMW X3 xDrive28i Sunroof,"$57,800","$21,360 /yr
View models with similar depre","116,800 km (13.5k /yr)","$1,210 /yr","$42,461 as of today (change)","$76,802","1,997 cc","1,720 kg",SUV,"25-Jul-2013
(1yr 4mths  COE left)",Auto,"$47,570","$58,598",180.0 kW (241 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1077926&DL=2389,Mercedes-Benz E-Class E300 Avantgarde,"$226,800","$23,920 /yr
View models with similar depre","23,000 km (9.9k /yr)","$1,202 /yr","$92,074 as of today (change)","$36,001","1,991 cc","1,670 kg",Luxury Sedan,"29-Nov-2019
(7yrs 8mths 4days COE left)",Auto,"$63,257","$85,863",190.0 kW (254 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1071872&DL=2969,BMW 2 Series Active Tourer 218i Sport,"$166,800","$14,810 /yr
View models with similar depre",28 km,$684 /yr,"$95,951 as of today (change)","$83,911","1,499 cc","1,400 kg",Hatchback,"09-Feb-2022
(9yrs 10mths 15days COE left)",Auto,"$34,901","$40,862",100.0 kW (134 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1065156&DL=1000,Lexus IS250 Luxury MR (COE till 12/2024),"$32,800","$11,810 /yr",N.A.,"$2,160 /yr","$10,911 as of today (change)","$19,657","2,500 cc","1,625 kg",Luxury Sedan,"30-Mar-2010
(2yrs 9mths 7days COE left)",Auto,"$39,451","$39,451",153.0 kW (205 bhp),4
https://www.sgcarmart.com/used_cars/info.php?ID=1039445&DL=3573,Lexus GS Turbo GS200t Executive,"$126,888","$20,130 /yr
View models with similar depre","66,000 km (12.6k /yr)","$1,210 /yr","$65,421 as of today (change)","$50,010","1,998 cc","1,665 kg",Luxury Sedan,"28-Dec-2016
(4yrs 9mths 3days COE left)",Auto,"$50,004","$62,008",180.0 kW (241 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1083035&DL=2052,Mercedes-Benz CLA-Class CLA180 AMG Line Premium Plus,"$178,000","$19,200 /yr
View models with similar depre","38,000 km (18.6k /yr)",$586 /yr,"$67,762 as of today (change)","$37,705","1,332 cc","1,410 kg",Luxury Sedan,"09-Mar-2020
(7yrs 11mths 12days COE left)",Auto,"$41,660","$50,324",100.0 kW (134 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1082565&DL=1000,Kia Cerato Forte Koup 1.6A SX Sunroof (OPC) (COE till 01/2030),"$56,800","$7,220 /yr",N.A.,$386 /yr,"$25,451 as of today (change)","$32,368","1,591 cc","1,232 kg",Sports Car,"12-May-2010
(7yrs 10mths 7days COE left)",Auto,"$15,291","$15,291",92.7 kW (124 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1082984&DL=4133,BMW 5 Series 535i Sunroof (COE till 10/2030),"$125,800","$14,610 /yr","159,000 km (14.7k /yr)","$2,598 /yr","$32,908 as of today (change)","$38,216","2,979 cc","1,700 kg",Luxury Sedan,"31-May-2011
(8yrs 7mths 7days COE left)",Auto,"$65,006","$65,006",225.0 kW (301 bhp),4
https://www.sgcarmart.com/used_cars/info.php?ID=1078583&DL=3597,Audi TTS Roadster 2.0A TFSI Quattro S-tronic (COE till 03/2030),"$110,888","$13,820 /yr","130,000 km (10.8k /yr)","$1,433 /yr","$28,420 as of today (change)","$35,416","1,984 cc","1,475 kg",Sports Car,"01-Apr-2010
(8yrs 7days COE left)",Auto,"$58,320","$58,320",200.0 kW (268 bhp),6
https://www.sgcarmart.com/used_cars/info.php?ID=1050810&DL=3451,BMW 3 Series 316i,"$55,800","$15,640 /yr
View models with similar depre","113,500 km (15.8k /yr)",$742 /yr,"$35,355 as of today (change)","$75,289","1,598 cc","1,405 kg",Luxury Sedan,"14-Jan-2015
(2yrs 9mths 20days COE left)",Auto,"$29,751","$23,652",100.0 kW (134 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1064995&DL=1229,Mercedes-Benz GLA-Class GLA45 AMG 4MATIC,"$122,800","$28,320 /yr
View models with similar depre","102,432 km (15k /yr)","$1,202 /yr","$66,405 as of today (change)","$76,612","1,991 cc","1,585 kg",Sports Car,"04-Jun-2015
(3yrs 2mths 10days COE left)",Auto,"$51,376","$64,477",265.0 kW (355 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1079418&DL=3597,Nissan Qashqai 1.2A DIG-T,"$55,888","$11,690 /yr
View models with similar depre","98,438 km (16.9k /yr)",$508 /yr,"$29,816 as of today (change)","$47,889","1,197 cc","1,285 kg",SUV,"30-May-2016
(4yrs 2mths 5days COE left)",Auto,"$18,974","$13,974",85.0 kW (113 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1074460&DL=3929,Mercedes-Benz GLA-Class GLA180 Urban Edition,"$133,800","$15,930 /yr
View models with similar depre","16,999 km (6.5k /yr)",$740 /yr,"$46,085 as of today (change)","$30,009","1,595 cc","1,435 kg",SUV,"15-Aug-2019
(7yrs 4mths 21days COE left)",Auto,"$28,463","$31,849",90.0 kW (120 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1076586&DL=3024,Mercedes-Benz GLA-Class GLA180 Urban Edition,"$140,800","$15,210 /yr
View models with similar depre","25,000 km (15.1k /yr)",$740 /yr,"$48,082 as of today (change)","$32,699","1,595 cc","1,435 kg",SUV,"28-Jul-2020
(8yrs 4mths 3days COE left)",Auto,"$25,509","$27,713",90.0 kW (120 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1076160&DL=3597,Toyota Camry 2.5A (OPC),"$61,888","$12,140 /yr
View models with similar depre","23,313 km (3.8k /yr)","$1,292 /yr","$34,885 as of today (change)","$38,001","2,494 cc","1,475 kg",Luxury Sedan,"11-Jan-2016
(3yrs 9mths 17days COE left)",Auto,"$28,170","$31,438",133.0 kW (178 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1067716&DL=4114,Audi A4 1.8A TFSI MU (COE till 06/2031),"$80,800","$8,740 /yr",N.A.,"$1,074 /yr","$49,883 as of today (change)","$53,932","1,798 cc","1,450 kg",Luxury Sedan,"22-Jun-2011
(9yrs 2mths 28days COE left)",Auto,"$31,675","$31,675",118.0 kW (158 bhp),4
https://www.sgcarmart.com/used_cars/info.php?ID=1078621&DL=2690,Honda Fit 1.3A GF,"$83,800","$9,370 /yr
View models with similar depre","7,600 km (5.6k /yr)",$578 /yr,"$37,526 as of today (change)","$38,504","1,317 cc","1,030 kg",Hatchback,"13-Nov-2020
(8yrs 7mths 19days COE left)",Auto,"$15,659","$5,659",73.0 kW (97 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1075590&DL=3518,Honda Shuttle 1.5A G,"$87,800","$10,210 /yr
View models with similar depre","20,913 km (10.5k /yr)",$682 /yr,"$34,088 as of today (change)","$31,210","1,496 cc","1,130 kg",Stationwagon,"24-Mar-2020
(7yrs 11mths 27days COE left)",Auto,"$21,535","$12,149",95.0 kW (127 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1055219&DL=2563,Porsche Macan S 3.0A PDK,"$159,900","$38,890 /yr
View models with similar depre","130,000 km (18k /yr)","$2,382 /yr","$82,153 as of today (change)","$72,180","2,997 cc","1,940 kg",SUV,"02-Jan-2015
(2yrs 9mths 8days COE left)",Auto,"$73,056","$103,501",250.0 kW (335 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1060614&DL=2440,Hyundai Avante 1.6A GLS,"$83,800","$9,800 /yr
View models with similar depre","14,000 km (6.7k /yr)",$738 /yr,"$33,207 as of today (change)","$30,010","1,591 cc","1,345 kg",Mid-Sized Sedan,"17-Feb-2020
(7yrs 10mths 23days COE left)",Auto,"$12,638","$12,638",93.8 kW (125 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1065516&DL=3483,BMW 3 Series 320i Sunroof (COE till 06/2030),"$73,800","$8,920 /yr","129,000 km (11k /yr)","$1,450 /yr","$27,756 as of today (change)","$33,568","1,995 cc","1,390 kg",Luxury Sedan,"29-Jun-2010
(8yrs 3mths 4days COE left)",Auto,"$32,158","$32,158",115.0 kW (154 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1074405&DL=3175,Honda Fit 1.3A G F-Package,"$71,500","$9,490 /yr
View models with similar depre",N.A.,$578 /yr,"$23,634 as of today (change)","$26,999","1,317 cc","1,030 kg",Hatchback,"21-Jun-2019
(7yrs 2mths 27days COE left)",Auto,"$15,425","$5,425",73.0 kW (97 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1069736&DL=4166,Honda Integra 2.0A (COE till 06/2026),"$52,800","$12,430 /yr",N.A.,"$1,815 /yr","$20,600 as of today (change)","$48,479","1,998 cc","1,223 kg",Sports Car,"23-Jun-2006
(4yrs 2mths 29days COE left)",Auto,"$21,497","$23,647",118.0 kW (158 bhp),5
https://www.sgcarmart.com/used_cars/info.php?ID=1072189&DL=3322,Jaguar XF 2.0A Prestige,"$83,800","$16,160 /yr
View models with similar depre","80,080 km (11.9k /yr)","$1,212 /yr","$63,642 as of today (change)","$71,509","1,999 cc","1,873 kg",Luxury Sedan,"30-Jun-2015
(3yrs 3mths 5days COE left)",Auto,"$49,966","$61,953",177.0 kW (237 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1049079&DL=2391,Audi S3 Sedan 2.0A TFSI Quattro,"$188,822","$24,000 /yr
View models with similar depre","38,000 km (11.5k /yr)","$1,194 /yr","$63,223 as of today (change)","$31,101","1,984 cc","1,545 kg",Sports Car,"30-Nov-2018
(6yrs 8mths 5days COE left)",Auto,"$46,109","$56,553",213.0 kW (285 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1081984&DL=3667,Toyota Vellfire 2.5A X,"$118,888","$18,760 /yr
View models with similar depre","72,000 km (15.1k /yr)","$1,792 /yr","$59,876 as of today (change)","$54,616","2,493 cc","1,920 kg",MPV,"12-Jun-2017
(5yrs 2mths 18days COE left)",Auto,"$35,706","$41,989",134.0 kW (179 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1075775&DL=3283,Volkswagen Golf Sport 1.4A TSI (COE till 10/2030),"$70,800","$8,230 /yr",N.A.,$744 /yr,"$30,272 as of today (change)","$35,200","1,390 cc","1,361 kg",Hatchback,"28-Oct-2010
(8yrs 7mths 3days COE left)",Auto,"$28,072","$28,072",118.0 kW (158 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1067510&DL=3464,Mitsubishi Lancer EX 2.0A GLS (COE till 08/2027),"$53,800","$9,980 /yr",N.A.,"$1,815 /yr","$27,469 as of today (change)","$50,972","1,998 cc","1,427 kg",Mid-Sized Sedan,"13-Aug-2007
(5yrs 4mths 19days COE left)",Auto,"$17,020","$18,722",114.0 kW (152 bhp),6
https://www.sgcarmart.com/used_cars/info.php?ID=1039583&DL=2470,Jeep Wrangler Unlimited Sahara,"$259,999","$25,650 /yr
View models with similar depre","3,588 km","$1,208 /yr","$89,006 as of today (change)","$63,002","1,995 cc","2,123 kg",SUV,"29-Jun-2021
(9yrs 3mths 4days COE left)",Auto,"$37,546","$44,565",200.0 kW (268 bhp),1
