CarID,CarName,CarAge,Price,Depreciation,Mileage,Road Tax,Dereg Value,COE,Engine Cap,Curb Weight,Type of Vehicle,Reg Date,COE Expiry Date,COE Duration,Transmission,OMV,ARF,Power,No of Owners
1072139,Mercedes-Benz B-Class B180 Style,1255,108999,14360,48588,740,38500,25000,1595,1425,Hatchback,2018-10-16,2031-10-31,3508,Auto,26745,29443,90.0,1
1074874,Mercedes-Benz E-Class E200,3412,43800,28140,121000,974,31198,89990,1796,1615,Luxury Sedan,2012-11-19,2022-11-18,239,Auto,50742,50742,135.0,3
1080594,Mercedes-Benz C-Class C180 Coupe AMG Line,1589,150888,22350,28115,740,64651,49000,1595,1505,Sports Car,2017-11-16,2022-11-18,239,Auto,40923,49293,115.0,1
1076951,BMW 3 Series 320i,814,163800,17360,62000,1210,74006,40889,1998,1460,Luxury Sedan,2019-12-31,2022-11-18,239,Auto,46843,57581,135.0,1
973420,Toyota Previa 2.4A,3842,85888,9340,120585,1802,45698,49716,2362,1845,MPV,2011-09-16,2031-05-31,3355,Auto,35783,35783,125.0,3
1072266,Toyota Harrier 2.0A G's Elegance,2003,90800,15930,65000,1196,51315,55201,1986,1600,SUV,2016-09-28,2031-05-31,3355,Auto,32650,37710,111.0,1
1081143,Nissan Note 1.2A,1274,59800,8790,47508,508,23431,30209,1198,1048,Hatchback,2018-09-27,2031-05-31,3355,Auto,13305,5000,58.0,1
1078219,Ford Focus 1.0A GTDI Titanium,1616,59800,9440,109000,392,34046,41761,999,1334,Mid-Sized Sedan,2017-10-20,2031-05-31,3355,Auto,19350,14350,92.0,2
1070457,BMW 7 Series 740Li,937,339888,35660,38000,2384,140635,38602,2998,1805,Luxury Sedan,2019-08-30,2031-05-31,3355,Auto,98460,149228,250.0,2
1078946,Toyota Corolla Altis 1.6A,2950,33800,14010,57000,742,21322,71564,1598,1205,Mid-Sized Sedan,2014-02-24,2031-05-31,3355,Auto,18777,13777,90.0,1
1075630,Audi TT Roadster 2.0A TFSI Quattro S-tronic,1821,156000,24510,37000,1194,76207,53001,1984,1500,Sports Car,2017-03-29,2027-03-28,1830,Auto,52363,66254,169.0,2
1066681,Mercedes-Benz CLA-Class CLA180 Progressive,518,169800,17540,20000,586,57165,33000,1332,1410,Luxury Sedan,2020-10-22,2027-03-28,1830,Auto,33180,38452,96.0,1
1065936,Kia Cerato 1.6A GT Line Sunroof,608,94800,10210,27100,738,42460,33520,1591,1287,Mid-Sized Sedan,2020-07-24,2027-03-28,1830,Auto,19352,19352,93.8,1
1080099,Mercedes-Benz E-Class E300 Cabriolet AMG Line,1182,246888,29150,65000,1202,95295,30851,1991,1780,Sports Car,2018-12-28,2027-03-28,1830,Auto,70702,99264,180.0,1
1069780,Mercedes-Benz 219 Ponton,1002,118888,16370,50000,280,3123,4301,2195,1195,Luxury Sedan,2019-06-26,2027-03-28,1830,Manual,10425,10425,66.0,3
1077278,Mercedes-Benz C-Class C180 Avantgarde,2226,88800,17940,124000,740,47787,60001,1595,1425,Luxury Sedan,2016-02-18,2027-03-28,1830,Auto,36039,37455,115.0,3
1077274,Honda Civic 1.6A VTi,1259,87800,11800,47500,742,36221,31335,1597,1249,Mid-Sized Sedan,2018-10-12,2028-10-11,2393,Auto,20645,20903,92.0,1
1031409,Mercedes-Benz AMG GT R,1098,675988,69300,11000,3922,309189,32200,3982,1655,Sports Car,2019-03-22,2028-10-11,2393,Auto,227895,382211,430.0,2
1060193,Audi A4 2.0A TFSI S-tronic,755,151800,16660,29311,1194,58543,37500,1984,1480,Luxury Sedan,2020-02-28,2028-10-11,2393,Auto,33713,39199,140.0,1
1072942,Toyota Harrier 2.0A Turbo G Panoramic,965,133800,15550,44464,1210,57981,39406,1998,1695,SUV,2019-08-02,2029-08-01,2687,Auto,33306,38629,170.0,2
1070854,Honda HR-V 1.5A DX,553,99999,10590,24791,682,43230,33000,1496,1191,SUV,2020-09-17,2029-08-01,2687,Auto,20210,20294,96.0,1
1080757,Mercedes-Benz E-Class E200 CGI,3852,90990,9990,153843,1071,43090,47316,1796,1615,Luxury Sedan,2011-09-06,2031-04-30,3324,Auto,51151,51151,135.0,3
1075900,Audi R8 4.2A FSI Quattro R-tronic,5008,175800,27950,108000,5888,23204,36888,4163,1565,Sports Car,2008-07-07,2028-07-06,2296,Auto,140558,140558,309.0,5
1058212,Toyota Camry 2.0A,3241,31800,16470,109899,1210,21600,62000,1998,1445,Luxury Sedan,2013-05-09,2028-07-06,2296,Auto,24721,26610,109.0,5
1075595,Toyota Vellfire 2.5A Elegance Moonroof,1154,167800,20170,92000,1792,65884,31101,2494,2045,MPV,2019-01-25,2028-07-06,2296,Auto,48189,59465,134.0,1
1025774,Volvo V40 T2,1546,79800,12110,25685,684,39697,42900,1498,1454,Hatchback,2017-12-29,2028-07-06,2296,Auto,23530,19942,90.0,1
1080659,Toyota Alphard 2.5A S C-Package Moonroof,1221,188800,23950,48200,1792,64739,31302,2493,2030,MPV,2018-11-19,2028-07-06,2296,Auto,47515,58521,134.0,1
1039791,Audi Q7 2.0A TFSI Quattro Tip 7-Seater,2275,118822,21100,150000,1194,73576,60003,1984,2050,SUV,2015-12-31,2028-07-06,2296,Auto,59116,78409,185.0,2
1073207,Maserati Quattroporte 4.2A,4279,125800,16530,140000,5198,28543,37502,4244,1990,Luxury Sedan,2010-07-06,2029-10-31,2778,Auto,111145,111145,295.0,6
1081929,Ferrari F8 Tributo,192,1350000,116380,4500,3796,423773,56001,3902,1530,Sports Car,2021-09-13,2029-10-31,2778,Auto,290150,494270,530.0,1
1076067,Mitsubishi Space Star 1.2A,1438,54800,8620,61930,506,26127,36890,1193,940,Hatchback,2018-04-16,2029-10-31,2778,Auto,14949,5000,59.0,1
1032193,Porsche 911 Carrera Cabriolet 3.0A,188,694988,60130,66,2364,245957,62600,2981,1691,Sports Car,2021-09-17,2029-10-31,2778,Auto,153751,248752,283.0,1
1077670,Subaru Forester 2.0XT,2126,69800,14410,66000,1210,33941,49156,1998,1682,SUV,2016-05-28,2026-05-27,1525,Auto,19148,19148,177.0,1
1077641,Hyundai i30 1.6A,4681,48000,6830,85000,959,17930,25525,1591,1314,Hatchback,2009-05-30,2029-03-31,2564,Auto,13764,6176,89.7,3
1079191,Volkswagen Golf Cabriolet 1.4A TSI,3648,89777,8960,77000,620,59276,59179,1390,1503,Sports Car,2012-03-28,2032-03-27,3656,Auto,35355,35355,118.0,1
1078227,Mitsubishi Outlander 2.0A,1093,110000,14280,32000,1210,39613,35403,1998,1480,SUV,2019-03-27,2032-03-27,3656,Auto,19723,19723,110.0,1
1079494,Mitsuoka Galue 2.5A LX,5444,98800,19670,76822,2691,25284,50347,2495,1690,Luxury Sedan,2007-04-28,2027-03-31,1833,Auto,49385,54324,154.0,2
1079092,Jaguar E-PACE 2.0A Prestige,983,140000,16820,64000,1210,50336,34000,1997,1757,SUV,2019-07-15,2027-03-31,1833,Auto,29975,33965,147.0,2
1072135,Lamborghini Aventador S,300,1360000,111850,2300,7856,555926,61190,6498,1690,Sports Car,2021-05-28,2027-03-31,1833,Auto,385739,666331,545.0,1
1065792,MINI One 1.5A 5DR,1462,85800,12960,38636,684,34793,38000,1499,1195,Hatchback,2018-03-23,2027-03-31,1833,Auto,24278,15990,75.0,3
1081086,Mercedes-Benz E-Class E200,2983,60800,20210,123000,1202,40591,78700,1991,1655,Luxury Sedan,2014-01-22,2027-03-31,1833,Auto,43296,47615,135.0,1
1082429,BMW 2 Series 216i Gran Tourer Luxury,1314,113800,14830,47707,684,49875,33798,1499,1480,MPV,2018-08-18,2028-08-17,2338,Auto,32596,37635,75.0,1
1077163,Mercedes-Benz S-Class S300L Sunroof,4936,69800,10760,135058,3335,21654,33377,2997,1850,Luxury Sedan,2008-09-17,2028-08-17,2338,Auto,82936,82936,170.0,4
1079909,Mercedes-Benz E-Class E250,2697,77800,18950,98000,1202,51819,68689,1991,1680,Luxury Sedan,2014-11-04,2024-11-03,955,Auto,49580,56412,155.0,3
1076536,Kia Stonic 1.0T EX,1011,77800,10210,48075,392,25413,27000,998,1185,SUV,2019-06-17,2024-11-03,955,Auto,17836,7836,88.3,1
1079773,Mitsubishi Attrage 1.2A Sports,1163,62000,8730,90000,506,20798,25000,1193,940,Mid-Sized Sedan,2019-01-16,2024-11-03,955,Auto,13443,5000,59.0,1
1082021,Honda Odyssey 2.4A EXV-S Sunroof,1933,90700,14980,82000,1630,53225,53001,2356,1855,MPV,2016-12-07,2024-11-03,955,Auto,34569,40397,129.0,1
1081433,Volkswagen Touran Sport 1.4A TSI,4075,68800,7780,150000,744,33738,38137,1390,1567,MPV,2011-01-26,2031-01-25,3229,Auto,28846,28846,125.0,4
1080517,BMW 5 Series 530i,1546,156500,21680,95000,1210,74929,49000,1998,1615,Luxury Sedan,2017-12-29,2031-01-25,3229,Auto,53316,62969,185.0,2
1081635,Mercedes-Benz GLC-Class GLC43 Coupe AMG 4MATIC,1304,219800,26970,50000,2382,91287,33900,2996,1855,SUV,2018-08-28,2031-01-25,3229,Auto,67022,92640,270.0,1
1079389,Nissan Qashqai 1.2A DIG-T,1893,63800,11820,63000,508,33738,50101,1197,1285,SUV,2017-01-16,2031-01-25,3229,Auto,18725,13725,85.0,2
1071060,Toyota Camry 2.0A,1198,107388,13560,50729,1210,45365,32000,1998,1480,Luxury Sedan,2018-12-12,2031-01-25,3229,Auto,28890,32446,123.0,1
1071908,Toyota Sienta 1.5A G,2023,55800,11520,89000,682,29174,51506,1496,1320,MPV,2016-09-08,2031-01-25,3229,Auto,18858,8858,80.0,2
1032839,Mercedes-Benz A-Class A180 AMG Line,185,195988,18760,652,586,86204,62600,1332,1365,Hatchback,2021-09-20,2031-09-19,3466,Auto,31199,35679,100.0,1
1082726,Mazda CX-5 2.0A Premium,512,145800,15000,22180,1210,60328,41001,1998,1576,SUV,2020-10-28,2031-09-19,3466,Auto,29657,33520,121.0,1
1000481,Porsche 911 Carrera GTS Coupe 3.8A PDK,3863,315000,34270,73000,4002,45698,49716,3800,1525,Sports Car,2011-08-26,2031-05-31,3355,Auto,146912,146912,300.0,2
1072582,Mercedes-Benz CLA-Class CLA200 AMG Line,735,185588,20440,10200,586,62164,36000,1332,1420,Luxury Sedan,2020-03-19,2031-05-31,3355,Auto,37527,44538,120.0,1
1036187,Bentley Continental GT 4.0A V8,595,858000,81520,5000,3944,292217,35001,3996,2165,Sports Car,2020-08-06,2031-05-31,3355,Auto,210305,350549,404.0,1
1025568,Volkswagen Passat Variant 2.0A TSI R-Line,2128,97800,17980,70200,1194,51424,47000,1984,1550,Stationwagon,2016-05-26,2031-05-31,3355,Auto,38176,45447,162.0,2
1056313,Mercedes-Benz C-Class C300 AMG Line Premium Plus,940,182800,19540,50000,1202,85749,39406,1991,1555,Luxury Sedan,2019-08-27,2031-05-31,3355,Auto,57385,75293,190.0,1
1039278,Porsche Panamera Turbo 4.8A PDK,4458,198000,26310,135000,6773,28555,37941,4806,2045,Sports Car,2010-01-08,2029-09-30,2747,Auto,211738,211738,368.0,6
1076562,Audi Q3 Sportback 1.4A TFSI S-tronic,330,183500,18320,19500,624,66107,45001,1395,1545,SUV,2021-04-28,2029-09-30,2747,Auto,29678,33550,110.0,1
1082058,Subaru Impreza 4D 1.5A R,4721,45800,6470,125000,889,18523,26175,1498,1325,Mid-Sized Sedan,2009-04-20,2029-04-19,2583,Auto,16394,16394,79.0,5
1079379,Audi Q5 2.0A TFSI Quattro,4513,92700,12120,126000,1552,29920,39129,1984,1740,SUV,2009-11-14,2029-11-13,2791,Auto,44539,44539,155.0,5
1077354,Toyota Vellfire 2.5A V,2005,110800,18820,80000,1792,61541,56002,2493,2020,MPV,2016-09-26,2029-11-13,2791,Auto,42780,51892,134.0,4
1081643,Kia Cerato K3 1.6A Sunroof,1452,73888,10990,54060,738,33690,36810,1591,1295,Mid-Sized Sedan,2018-04-02,2029-11-13,2791,Auto,15338,15338,95.3,1
1078390,Porsche Panamera 3.6A PDK,4056,150388,17640,172396,3998,29786,34935,3605,1760,Sports Car,2011-02-14,2030-09-30,3112,Auto,109015,109015,300.0,5
1073159,Toyota Picnic 2.0A,4594,24800,10240,75000,1573,9672,19968,1998,1540,MPV,2009-08-25,2024-08-24,884,Auto,24216,24216,110.0,5
1078521,Peugeot 3008 1.2A PureTech EAT8 Allure Premium,421,139888,13760,8854,508,65687,43501,1199,1320,SUV,2021-01-27,2024-08-24,884,Auto,31611,36256,96.0,1
1074180,Honda Odyssey 2.4A Absolute,2821,53188,15320,95000,1630,36891,65501,2356,1810,MPV,2014-07-03,2024-08-24,884,Auto,31865,36611,140.0,3
1022171,Porsche Cayenne 3.0A Tip,349,425800,39760,68,2380,141448,49778,2995,2060,SUV,2021-04-09,2024-08-24,884,Auto,88999,132199,250.0,1
1071172,BMW 5 Series 535i Gran Turismo Luxury Sunroof,2117,131800,22240,90000,2362,74228,49000,2979,1940,Luxury Sedan,2016-06-06,2024-08-24,884,Auto,58128,76631,225.0,2
1071465,Volkswagen Golf GTI 5DR,1499,125000,17770,40000,1194,55185,42322,1984,1408,Sports Car,2018-02-14,2024-08-24,884,Auto,34507,40310,169.0,2
1044254,Toyota Alphard 3.5A Executive Lounge S,146,406988,36320,652,3100,152905,68310,3456,2170,MPV,2021-10-29,2024-08-24,884,Auto,80228,116411,221.0,1
1079470,Toyota C-HR 1.2A Turbo Luxury,1457,82388,10940,63000,508,47718,38000,1197,1385,SUV,2018-03-28,2024-08-24,884,Auto,29396,33155,85.0,2
1076091,Audi A3 Sedan 1.4A TFSI S-tronic Ambiente,2337,60888,14030,84000,624,33598,58801,1395,1310,Luxury Sedan,2015-10-30,2024-08-24,884,Auto,27654,20716,92.0,2
1057098,Hummer H3 3.7A,4426,133800,16970,80000,4430,30019,38071,3653,2231,SUV,2010-02-09,2030-02-08,2878,Auto,29208,29208,180.0,5
1079778,Volkswagen Golf 1.2A TSI,1590,72800,12380,78000,508,30932,47112,1197,1229,Hatchback,2017-11-15,2030-02-08,2878,Auto,15773,5773,81.0,1
1052914,Ferrari Portofino 3.9A,540,880000,78350,8000,3724,352927,40989,3855,1675,Sports Car,2020-09-30,2030-02-08,2878,Auto,251104,423988,441.0,1
1081103,Honda Civic Type R 2.0M,5280,116800,21060,192000,1815,27976,50451,1998,1270,Sports Car,2007-10-09,2027-10-08,2024,Manual,28996,31896,165.0,4
1082214,BMW 5 Series 520i M-Sport,1364,161000,20400,78000,1210,72224,37000,1998,1530,Luxury Sedan,2018-06-29,2027-10-08,2024,Auto,52361,66250,135.0,1
1082848,Maserati Levante 3.0A GranSport,1009,328800,35680,9000,2362,134414,42002,2979,2109,SUV,2019-06-19,2029-06-18,2643,Auto,93821,140878,257.0,1
1080608,Honda Vezel 1.5A X Honda Sensing,1444,77800,11950,59921,682,30683,37000,1496,1190,SUV,2018-04-10,2029-06-18,2643,Auto,20762,11067,96.0,1
1078759,Subaru Forester 2.0XT Sunroof,2156,64800,13510,120587,1210,32509,47000,1998,1682,SUV,2016-04-28,2029-06-18,2643,Auto,18941,18941,177.0,2
1080321,Ferrari California T 3.8A,2634,515888,113560,25252,3724,259754,74389,3855,1770,Sports Car,2015-01-06,2025-01-05,1018,Auto,236858,398345,412.0,3
1077903,BMW 5 Series 523i,4201,89800,10560,101376,2155,29700,34935,2497,1650,Luxury Sedan,2010-09-22,2025-01-05,1018,Auto,42488,42488,150.0,3
1066943,BMW M Series M3 Coupe Competition Package,4206,145800,17270,170000,4738,27792,32914,3999,1675,Sports Car,2010-09-17,2025-01-05,1018,Auto,73071,73071,309.0,5
1080892,Mazda 6 2.0A Executive,729,112800,12600,56000,1210,41963,30012,1998,1515,Luxury Sedan,2020-03-25,2025-01-05,1018,Auto,22797,23916,121.0,1
540570,Aston Martin DB9 Cabriolet 6.0A,4074,269000,37810,22000,8371,25166,35411,5935,1855,Sports Car,2011-01-27,2029-04-30,2594,Auto,152662,152662,350.5,6
1081581,Honda Shuttle 1.5A G,1773,60800,10920,88572,682,32676,50101,1496,1130,Mid-Sized Sedan,2017-05-16,2029-04-30,2594,Auto,19198,9198,97.0,3
1082643,Toyota Wish 1.8A,5671,41888,9360,168000,1458,25428,56835,1794,1320,MPV,2006-09-13,2026-09-12,1633,Auto,22512,18574,97.0,2
1038983,Volkswagen Golf 1.4A TSI Highline Sunroof,1000,98800,11760,61998,624,39691,26999,1395,1270,Hatchback,2019-06-28,2026-09-12,1633,Auto,24832,26765,92.0,1
1074736,BMW M Series M135i 5DR,2892,75800,24120,90000,2362,48232,84100,2979,1445,Sports Car,2014-04-23,2026-09-12,1633,Auto,42242,51139,235.0,3
1077946,Mercedes-Benz C-Class C300 Coupe AMG Line Premium,1749,152800,21930,79000,1202,85375,53001,1991,1565,Sports Car,2017-06-09,2026-09-12,1633,Auto,58338,77009,180.0,3
1079317,Mercedes-Benz GLA-Class GLA180 Urban Edition,731,141800,15800,40000,740,51145,35010,1595,1435,SUV,2020-03-23,2026-09-12,1633,Auto,27749,30849,90.0,1
1019158,Honda Odyssey 2.4A EXV-S Navi Res Sunroof,2458,69800,16400,98967,1630,45505,75801,2356,1855,MPV,2015-07-01,2026-09-12,1633,Auto,28769,32277,129.0,1
1080584,Lamborghini Gallardo LP570-4 Super Trofeo Stradale,3739,472888,49640,48500,6417,55369,58124,5204,1500,Sports Car,2011-12-28,2031-09-30,3477,Auto,281013,281013,412.0,3
1073814,Toyota Vellfire 2.5A Z A-Edition Moonroof,2141,98800,18890,112000,1792,49194,49000,2493,2000,MPV,2016-05-13,2031-09-30,3477,Auto,35219,41307,134.0,4
1072817,Jeep Compass Limited 1.4A,1451,106800,14380,63000,608,53560,38801,1368,1683,SUV,2018-04-03,2031-09-30,3477,Auto,34441,40218,125.0,2
1078059,Hyundai i30 N 2.0M Turbo Performance Pack,875,160000,18650,27800,1210,58902,42020,1998,1509,Sports Car,2019-10-31,2031-09-30,3477,Manual,31555,36177,202.0,2
1078025,Honda Jazz 1.3A,933,77944,10040,17981,578,29128,32725,1318,1052,Hatchback,2019-09-03,2031-09-30,3477,Auto,16333,6333,73.0,1
1069173,Bentley Continental Flying Spur 6.0A,2989,325800,81680,49000,7074,209805,79300,5998,2475,Luxury Sedan,2014-01-16,2031-09-30,3477,Auto,212952,355314,460.0,4
1026749,Lamborghini Huracan LP640-4 Performante,1125,980000,110160,9800,5834,350557,35403,5204,1492,Sports Car,2019-02-23,2031-09-30,3477,Auto,257071,434728,470.0,2
1081310,Mercedes-Benz S-Class S280,5777,67000,16020,117000,3225,19264,46048,2799,1695,Luxury Sedan,2006-05-30,2026-05-29,1527,Auto,86686,95355,150.0,3
1071493,Porsche Boxster S 3.4A PDK,4635,169000,23770,122000,3988,25166,35411,3436,1455,Sports Car,2009-07-15,2026-05-29,1527,Auto,78578,78578,228.0,6
1077176,Aston Martin DB11 V12 5.2A,1905,550000,76400,30000,5834,282393,50389,5204,1870,Sports Car,2017-01-04,2026-05-29,1527,Auto,220582,369048,447.5,3
1080351,Peugeot 3008 1.2A PureTech EAT8 Active,303,133888,13200,11000,508,57605,41801,1199,1320,SUV,2021-05-25,2026-05-29,1527,Auto,24060,25684,96.0,1
1073055,Porsche 911 Carrera Coupe 3.0A PDK,752,544800,56310,2700,2364,176340,37705,2981,1505,Sports Car,2020-03-02,2030-03-01,2899,Auto,123995,195191,283.0,1
1065840,Bentley Continental GT Convertible 4.0A V8,3236,278800,143160,42000,3940,138198,94890,3993,2470,Sports Car,2013-05-14,2030-03-01,2899,Auto,232058,232058,373.0,5
1077015,Mazda 3 HB 1.5A,2318,48900,11970,65000,682,27619,57301,1496,1324,Hatchback,2015-11-18,2030-03-01,2899,Auto,15272,10272,88.0,2
1077996,Porsche 911 Carrera 4 GTS,1427,538888,68570,12669,2364,203902,37010,2981,1515,Sports Car,2018-04-27,2030-03-01,2899,Auto,149882,241788,331.0,2
1008239,Porsche Cayenne 3.6A Tip,2239,225000,36570,93000,3322,123387,38610,3598,2115,SUV,2016-02-05,2030-03-01,2899,Auto,108239,166831,220.0,1
1080480,Nissan Juke 1.6A,2416,54800,13490,78000,742,30881,56209,1598,1218,SUV,2015-08-12,2030-03-01,2899,Auto,18226,18226,86.0,2
1081056,Mazda 3 HB 1.5A Deluxe,1485,76800,11430,46125,682,35315,36810,1496,1329,Hatchback,2018-02-28,2030-03-01,2899,Auto,17962,17962,88.0,1
1075790,Honda Fit 1.3A G F-Package,1015,71800,9570,29000,578,21051,23568,1317,1030,Hatchback,2019-06-13,2030-03-01,2899,Auto,15365,5365,73.0,2
1081728,Honda Fit 1.3A GF,1010,73800,9690,28422,578,25019,27000,1317,1030,Hatchback,2019-06-18,2030-03-01,2899,Auto,17301,7301,73.0,2
1065455,Mercedes-Benz CLA-Class CLA200,2135,88888,18100,143000,740,38886,47604,1595,1430,Luxury Sedan,2016-05-19,2030-03-01,2899,Auto,28790,27306,115.0,2
1082938,Volkswagen Sportsvan 1.4A Highline,2220,61800,12490,65200,624,34214,44826,1395,1383,Hatchback,2016-02-24,2030-03-01,2899,Auto,27557,25580,92.0,4
1046366,Mazda 6 2.0A,1427,79800,11610,71000,1210,36063,37010,1998,1472,Luxury Sedan,2018-04-27,2030-03-01,2899,Auto,18003,18003,121.0,2
1070299,Mercedes-Benz GLA-Class GLA180 Urban Edition,1613,108800,17080,58000,740,44738,44002,1595,1435,SUV,2017-10-23,2030-03-01,2899,Auto,28494,26892,90.0,1
1075161,Mercedes-Benz CLA-Class CLA180 Urban,1652,102800,16270,74000,740,43947,42801,1595,1430,Luxury Sedan,2017-09-14,2030-03-01,2899,Auto,28815,27341,90.0,2
1059957,BMW X4 xDrive20i xLine,652,217800,22940,22000,1210,70954,32801,1998,1730,SUV,2020-06-10,2030-03-01,2899,Auto,47622,58671,135.0,1
1043038,Skoda Superb 1.8A TSI Ambition,815,121000,13680,45000,976,49900,37989,1798,1663,Luxury Sedan,2019-12-30,2030-03-01,2899,Auto,26624,29274,132.0,2
1080784,Honda Fit 1.3A G,5006,53900,8560,152000,826,23399,37165,1339,1010,Hatchback,2008-07-09,2028-07-08,2298,Auto,12212,12212,73.0,3
1080796,BMW X3 sDrive20i xLine,849,194800,21930,29000,1210,70051,39700,1998,1660,SUV,2019-11-26,2028-07-08,2298,Auto,43394,52752,135.0,1
1077623,Mitsubishi Outlander 2.0A Style,77,132680,12270,60,710,60416,42501,1998,1480,SUV,2022-01-06,2032-01-05,3574,Auto,23618,25066,110.0,1
1068880,Audi A1 1.4A TFSI S-tronic,3970,40000,9940,108000,682,16650,20699,1390,1125,Hatchback,2011-05-11,2026-03-31,1468,Auto,26477,26477,90.0,6
1076626,Mercedes-Benz CLA-Class CLA180 AMG Line,1189,132800,17310,58636,740,41239,25501,1595,1480,Luxury Sedan,2018-12-21,2026-03-31,1468,Auto,28601,32042,90.0,1
1073755,Suzuki SX4 HB 1.6A,4817,14800,8180,142500,1030,4710,13024,1586,1220,Hatchback,2009-01-14,2026-03-31,1468,Auto,16309,6333,75.0,4
1062000,BMW 3 Series 330i M-Sport,465,215388,20410,12000,1210,89878,39500,1998,1470,Luxury Sedan,2020-12-14,2026-03-31,1468,Auto,56927,74469,190.0,2
1072254,Audi A1 Sportback 1.0A TFSI S-tronic,1669,69300,11980,51000,392,29637,42900,999,1165,Hatchback,2017-08-28,2026-03-31,1468,Auto,22468,8456,70.0,2
1074442,Mercedes-Benz S-Class S350L Sunroof,4389,146888,18390,45000,3797,28284,35416,3498,1850,Luxury Sedan,2010-03-18,2030-03-17,2915,Auto,102205,102205,200.0,3
1057853,Volkswagen Touran 1.4A TSI,3212,28800,16600,127000,620,17292,62999,1390,1536,MPV,2013-06-07,2030-03-17,2915,Auto,21902,17663,103.0,3
1039679,Honda Vezel 1.5A X,2374,49000,12780,120000,682,26880,61000,1496,1190,SUV,2015-09-23,2030-03-17,2915,Auto,18495,8495,96.0,1
1077572,Lexus IS250C,3782,109800,11840,160000,1980,50016,53932,2500,1730,Sports Car,2011-11-15,2031-06-30,3385,Auto,53007,53007,153.0,5
1074345,BMW X4 xDrive30i M-Sport,983,229888,26200,23300,1210,83678,39400,1998,1720,SUV,2019-07-15,2031-06-30,3385,Auto,58085,76553,185.0,1
1074302,BMW 5 Series 523i,3891,89999,9880,181498,1976,43090,47316,2497,1650,Luxury Sedan,2011-07-29,2031-04-30,3324,Auto,47956,47956,150.0,4
1065255,Volkswagen Touran 1.4A TSI Highline,378,162988,16520,16000,624,59079,47506,1395,1478,MPV,2021-03-11,2031-03-10,3273,Auto,26974,29764,110.0,1
1079331,BMW 7 Series 730i Sunroof,2061,165800,26760,89537,1210,93954,57501,1998,1680,Luxury Sedan,2016-08-01,2026-07-31,1590,Auto,70260,98468,190.0,2
1064435,Porsche Macan S 3.0A PDK,2361,185500,34090,60000,2382,105523,60001,2997,1940,SUV,2015-10-06,2025-10-05,1291,Auto,87607,129693,250.0,3
1073112,Honda Odyssey 2.4A EXV-S Navi Res Sunroof,1387,121800,16570,58000,1630,52320,38501,2356,1865,MPV,2018-06-06,2028-06-05,2265,Auto,32788,37904,129.0,1
1079157,Honda Vezel 1.5A X,895,94800,11630,44012,682,32063,28589,1496,1190,SUV,2019-10-11,2028-06-05,2265,Auto,22827,13958,96.0,1
1068436,Mercedes-Benz S-Class S500L,2142,238800,33010,27933,4988,159211,38610,4663,2015,Luxury Sedan,2016-05-12,2028-06-05,2265,Auto,129245,204641,335.0,2
1078297,Mercedes-Benz C-Class C180 CGI,3250,36850,19150,116750,740,24259,62497,1595,1485,Luxury Sedan,2013-04-30,2028-06-05,2265,Auto,31873,31623,115.0,2
1072749,Mercedes-Benz CLA-Class CLA180,2857,51900,19390,149336,740,28727,78602,1595,1430,Luxury Sedan,2014-05-28,2028-06-05,2265,Auto,26675,19345,90.0,2
1068218,Mercedes-Benz CLA-Class CLA250 AMG Line,1151,155000,19590,55000,1202,52346,31001,1991,1480,Luxury Sedan,2019-01-28,2028-06-05,2265,Auto,35337,41472,160.0,1
